"","No screening","0.9999 0 IgAEMA","0.9999 0 IgAEMA plus HLA","0.766 0.625 IgAEMA","0.766 0.625 IgAEMA plus HLA","0.409 0.922 IgAEMA","0.409 0.922 IgAEMA plus HLA","0.123 0.989 IgAEMA","0.123 0.989 IgAEMA plus HLA","0.002 0.9999 IgAEMA","0.002 0.9999 IgAEMA plus HLA","0.773 0.659 IgAEMA","0.773 0.659 IgAEMA plus HLA","0.584 0.889 IgAEMA","0.584 0.889 IgAEMA plus HLA","0.335 0.97 IgAEMA","0.335 0.97 IgAEMA plus HLA","0.1 0.996 IgAEMA","0.1 0.996 IgAEMA plus HLA"
"906",13032.8896968196,15148.3512544868,15516.9136125647,13825.7833872939,15101.9086854848,13730.0222932474,14975.8630021854,13857.6802176613,15007.1701944028,14098.1561645753,15056.0136316514,13818.8411107736,15088.2318071254,13787.7543670763,15002.6117532966,13926.6381929385,15022.2554348212,14244.2712298436,15078.48795222
"907",12104.0923916177,15102.691962248,15470.4022374809,12936.4703616631,15038.4127963105,12893.6231761307,14927.4389463948,13156.8050486267,14969.4591063894,13601.6471123083,15026.7365138286,12939.0497445516,15029.7968494855,12985.106644438,14958.048499643,13275.6029169543,14986.2954352729,13867.5655413953,15052.9007998929
"908",11956.2749864695,14957.2861919756,15337.1985628879,12789.2188124483,14917.976863111,12742.9304034907,14808.4092172301,13000.7336231415,14851.4871021092,13442.6418545819,14907.8054116876,12791.1774829185,14908.0545120439,12832.8590901551,14837.6046668391,13118.1870294633,14867.7825365581,13709.4187817531,14933.0858568627
"909",12407.9347711381,15114.7558439492,15366.0523995212,13226.6666046706,14967.4562574601,13164.9337859954,14854.9612752444,13380.9054431548,14883.9919790768,13755.9985180231,14929.4628890559,13225.9039095952,14957.9493309721,13244.8418527982,14882.4540004239,13482.883366968,14899.212086823,13981.7659555004,14950.9313094852
"910",12858.1962842324,15043.3228205775,15314.8603949549,13656.2913131703,14924.5210881575,13563.6656431881,14807.7959207377,13700.8139514624,14837.7336968794,13955.9417628696,14883.9581353711,13649.9707074134,14912.2718538169,13623.938412312,14833.2836036016,13773.5041986443,14852.0700694914,14110.7614929144,14905.2646987359
"911",13303.55492695,15086.8783900255,15416.5456932808,14079.9278672987,15000.5190093887,13964.6749810591,14869.0810332196,14041.6359801005,14897.7198520503,14205.8081131799,14948.5378777336,14069.4475220097,14986.3897586582,14009.6851451578,14895.3505302691,14091.8976202591,14912.3899306063,14307.3074611959,14972.4394943948
"912",12120.5065756057,14888.3203582952,15204.2192795918,12940.3826421985,14808.9690535458,12881.8526767328,14700.9595545268,13106.0738387837,14738.1179756557,13495.5478712247,14788.1788287859,12940.1232616393,14798.4617447487,12963.4773745723,14727.9772386586,13211.0204327919,14753.3117816936,13730.7553606822,14810.7845345804
"913",13147.6682252189,15125.1511545678,15352.8341255707,13934.4603214244,14980.8995096947,13828.856532668,14865.502974627,13932.7895880508,14891.1753735601,14139.174086377,14932.5038248942,13925.7929034094,14968.071744735,13880.7981956482,14889.2273567118,13993.4971714485,14904.6155911084,14266.1416123737,14951.6300066944
"914",13135.7996833384,15190.5442080922,15537.4585311766,13927.7297684655,15127.8332320923,13826.7096934379,14995.1553689133,13942.8221466187,15016.639674603,14166.9286159293,15056.8797688639,13919.9154394038,15113.1746632803,13881.79050533,15021.0492971156,14007.9828036174,15031.350441135,14303.9198181652,14512.727646551
"915",13303.2903190985,15208.7107109448,15561.8686232976,14090.0454847334,15151.1996849717,13980.5421278529,15027.2073879434,14074.86094491,15061.9903818058,14265.7878902579,15114.3696302015,14080.6534231646,15137.2570946064,14029.9728257525,15053.3527433005,14131.5864421176,15076.7146308262,14383.1242012801,15138.113144688
"916",12907.4496125209,15192.4486829749,15552.9187370206,13710.2867439948,15111.1040762005,13623.2677558314,14980.6083017335,13775.1971556388,15009.9841929727,14053.1432033634,15061.3864500594,13704.9725003041,15099.5000643486,13687.1855767502,15010.0872213926,13853.3612803769,15026.1636708823,14221.5921138731,15085.9823709286
"917",13052.94069784,15084.6792433805,15400.0599658113,13847.8839868317,14982.1173545229,13743.691265741,14854.0439850479,13854.3140244552,14883.3719353533,14071.5998868536,14933.7608953409,13839.5243229184,14969.1211293218,13797.3726826844,14881.0552448295,13917.5443160498,14898.3851564973,14205.2074853263,14957.4721091015
"918",13141.735564291,14945.2037525418,15244.3375817062,13921.0423701872,14858.4410901449,13807.2182454883,14748.6732787304,13888.1150383373,14790.2683933209,14057.7550740818,14845.8465375705,13910.7982959568,14845.6210397523,13853.1037239717,14773.3823501302,13939.5225505095,14804.1882709062,14162.172015907,14870.231947443
"919",12408.4847450979,15310.8168866589,15671.8134619155,13237.6242738162,15255.4392417794,13188.0163571198,15139.9529604496,13435.0594042142,15175.3361739346,13856.2860734322,15225.4886195885,13239.0264579549,15244.7642772432,13275.5900952178,15168.5893447865,13548.1737767207,15191.3889258644,14108.6912987052,15248.5392146353
"920",13654.156818553,15202.0267365971,15528.820386399,14425.2355132415,15134.2440781482,14293.8178203299,15008.4567287847,14332.5391027949,15035.8070150035,14439.9016260642,15079.566142235,14411.9289821402,15119.0259935448,14329.5018200321,15032.665771723,14368.9983893336,15049.5914384137,14508.3808675721,15099.5261016138
"921",12904.3795385523,15081.6737736135,15387.1443320701,13702.9890969912,14973.0631252493,13610.1604725304,14842.9553885674,13746.72838083,14865.6152087346,13999.8705074474,14908.8432088132,13696.6733997407,14960.1443653721,13670.4814818015,14869.876875046,13819.2400956393,14880.6591815074,14152.9645722769,14929.7176967463
"922",12540.3217496397,14958.4837982956,15298.6686597926,13349.1797687431,14891.2316891916,13269.6239421308,14759.9324319735,13441.1544074337,14778.6117648608,13748.6170865869,14815.3708135198,13345.2682484188,14877.3301888838,13338.663652147,14786.2477617352,13526.8542484143,14793.607859233,13934.3540182502,14833.3241908544
"923",10081.4037373649,15120.3122462623,15640.0574358779,10995.2278082035,15131.0756155878,11073.2447333375,15024.9199849225,11644.9317020447,15070.091553831,12559.8505570453,15128.0481496262,11019.4947854828,15130.4207133558,11241.3143670066,15065.804416841,11878.0609473336,15091.9920409964,13104.0315542729,15155.6707707645
"924",10385.0591156815,15013.2206426357,15458.2475783848,11284.6547553408,15029.5288548114,11337.4221391799,14932.5549418353,11846.0258822218,14981.2435480743,12665.8748482882,15038.3365020496,11304.3802516706,15023.4819357396,11489.7071222989,14965.3191199079,12055.724591775,14999.6422131434,13154.2358224774,15064.0750782934
"925",12867.2301015233,14971.0318545827,15242.5032676174,13661.6908479645,14845.3822571114,13561.792919365,14716.4989772296,13682.5430680014,14735.7048675488,13915.7865951657,14774.5654559433,13654.1117844963,14831.8277401086,13618.0730074965,14741.8380504295,13749.8536850941,14749.9909596369,14059.2022998555,14793.4258149749
"926",12152.1870136294,15065.4407992575,15447.2256364615,12978.8343632202,15024.4436353933,12930.3709887646,14890.0747110903,13179.167846407,14907.276905463,13602.4690331825,14943.3016293223,12980.4777892806,15011.3467256793,13018.6031294782,14918.2282784033,13293.2317733862,14923.2861822549,13855.8971926483,14961.3702231907
"927",11870.1327127629,15005.8479741268,15344.1371519607,12709.8352076804,14912.0822503829,12675.6284805472,14797.7264469358,12960.8042434391,14831.7405672154,13437.0022530067,14882.0755079771,12714.0407224469,14903.9571362954,12772.9228533558,14828.6100987746,13087.7820995692,14848.6941371909,13720.3896924761,14905.8093593939
"928",14135.9842724035,15298.6017915774,15545.7830312742,14889.2498381461,15168.958466687,14734.6560850288,15040.4024905728,14713.9677797992,15062.0312284681,14731.8110081111,15102.6907880098,14871.7862945402,15152.8175391309,14755.6069797142,15062.5542194793,14728.6986264927,15074.6699381892,14747.8633837994,15121.5660468529
"929",11534.5756573094,15008.3553570996,15328.6189390797,12392.4189268048,14904.5216090121,12376.2847878227,14806.5108625466,12710.5216797597,14852.9563370732,13263.212582369,14911.6878432192,12399.8824712609,14898.8140958069,12485.6654881752,14838.0197743574,12855.7220254558,14870.1534861806,13592.5897014473,14938.3037509175
"930",11858.9104222658,15086.7503627563,15491.927014178,12702.3857761373,15066.5623239465,12672.0661951264,14946.1170538352,12968.655287784,14977.8621928152,13464.695480401,15024.5144961932,12707.2787330056,15055.5021567546,12772.0594325071,14975.5513039158,13100.1288953478,14994.4876847599,13761.0158999346,14458.0803024952
"931",12775.6396286421,15081.815405144,15408.7544459411,13574.6313483234,15006.4117623712,13489.8323289572,14879.206777375,13645.4194810712,14901.2502930483,13928.8663629777,14940.8562123529,13569.6863510679,14992.9079800316,13554.6331365752,14905.2074892006,13725.0462706237,14916.0083389341,14100.6649416992,14959.7935980364
"932",12569.1636212379,15169.685245745,15481.312133208,13387.5599385474,15077.1634582954,13316.8471976364,14958.9774153644,13513.2960513195,14989.1444636985,13861.2993595143,15035.3294720243,13385.2243489813,15065.5544735364,13391.889333489,14986.0421644897,13608.3734536958,15004.3486456484,14072.242391812,15056.8015036451
"933",8975.15376494993,15043.5488817933,15580.8513308966,9948.20066461392,15121.9097685683,10091.2910042293,15010.050040944,10829.5733433275,15046.626946574,11984.7917861713,15094.277158973,9984.42039637859,15116.0360326731,10301.9930580188,15046.3207833959,11123.1117941437,15067.328574822,12664.0999157553,14468.8802117919
"934",11375.4237994476,15056.9943391346,15409.0709405327,12234.617890041,14997.4416422194,12229.2750197882,14891.8628377995,12590.7868729864,14929.63177159,13189.7468825975,14979.5301572276,12243.9412657438,14989.2965691952,12345.0740698168,14921.7068274991,12746.7005248926,14946.3386679608,13549.0394178602,15002.494858407
"935",13896.9671924257,15311.5615618661,15711.1576338109,14662.141784683,15289.5542976836,14523.1106072614,15151.6046998287,14542.0028510948,15181.1802456453,14619.3342867956,15231.3290958473,14647.4327986815,15272.7118240883,14553.7299890448,15177.052149471,14570.9669684353,15195.6301574601,14670.1394406736,15254.3201530739
"936",13088.0234634685,15176.3474822267,15491.7980281187,13880.9127215164,15099.3602264868,13782.0402346888,14976.8595851444,13903.4006496944,15002.018211255,14135.5916630444,15042.851367405,13873.4650785803,15085.6006500844,13838.3524985553,15001.888629151,13970.4348786768,15016.2747470275,14277.4200411971,15061.8598966869
"937",12907.2154088123,15008.2081236461,15374.6532293716,13697.6606872635,14957.9300092287,13599.4888034496,14820.4604372702,13721.9791973344,14839.0285641738,13956.8134276857,14877.6231065745,13690.3206406901,14942.9226568357,13656.0301982776,14846.7560876467,13789.628330951,14853.9641635675,14100.744604695,14896.4064293891
"938",11971.557155382,15139.4549276722,15508.9082617285,12810.2052919178,15068.4088849254,12774.9032753995,14938.2391375511,13059.5073799095,14959.200621663,13539.5459353508,14999.6503622772,12814.232871337,15058.1228587182,12871.9985177395,14968.887726732,13187.1483444975,14976.2032097165,13827.5817326313,15019.8838539826
"939",12862.794880081,15096.6517944082,15394.3286363044,13660.6258137063,15006.2430594348,13571.1443100781,14892.1083947424,13715.5634916428,14924.1287831523,13982.4507224934,14970.4538480405,13654.8233283724,14993.8508142373,13633.0528684296,14917.4582804577,13790.9104990746,14938.4735141917,14144.6206831832,14991.4941990292
"940",13067.279233715,14989.1471278635,15354.0164198374,13858.8462565947,14948.137297348,13748.4747150692,14825.1861903787,13843.2650179647,14857.8331977305,14035.8282082159,14905.6961868292,13849.3705630872,14933.8353950518,13798.1995020703,14850.9025852948,13900.4468719861,14872.4392002639,14154.4746390466,14927.2948897691
"941",12739.5917644956,15224.3993368772,15570.0720901844,13549.174016131,15173.9108130233,13473.1523084913,15058.5440163996,13653.6331117328,15090.6181991954,13976.9479030997,15135.9921628362,13545.8049342378,15161.4404707885,13543.9978195051,15084.6807297629,13742.5386976512,15105.4824081928,14173.208212212,15156.6374762583
"942",12997.5446557369,15271.6475179488,15563.1260227998,13794.7050888836,15166.3157055835,13708.4696016025,15054.2909237295,13859.8424035942,15091.238273194,14137.2367220832,15144.0287064387,13789.430414233,15155.0846674529,13771.9308005407,15080.707744537,13937.5813853239,15105.9660065657,14305.6407048607,15167.9502951526
"943",13656.3242833381,15083.5483855283,15503.954673909,14419.2797480284,15086.648849971,14282.2845085981,14957.2820137729,14304.5420381443,14993.1791248469,14386.5907881827,15045.8735142933,14404.8651118915,15070.5508231269,14313.5205913906,14982.7864093287,14334.4598022553,15007.6651966777,14440.0555145155,15069.318820207
"944",12009.1381368329,15044.9237526795,15376.650512594,12842.5634467035,14954.2357192726,12800.8642130444,14841.3432295279,13067.8443125023,14876.6014937731,13519.7146042678,14927.6020626435,12845.3807632675,14945.4297768367,12893.3811613546,14871.1697154288,13188.4226932211,14893.0610537234,13790.4176855366,14951.3568293131
"945",13549.1114776716,15196.8092581009,15514.7772304535,14325.7288442684,15119.2412387506,14200.5649571522,15003.2620509643,14255.3149389956,15044.8590809661,14386.8773737103,15102.6563180914,14313.4981264149,15105.3888433509,14240.0198106216,15028.1254451363,14297.3284388516,15058.8570580946,14469.52138649,15128.1473417642
"946",9190.45456863343,14982.8841778305,15497.9198042595,10141.5392316746,15011.5214028824,10266.631182384,14905.2980468899,10957.9391210936,14946.3533809725,12048.4249154388,14998.8960617655,10174.3723196627,15009.634627824,10464.9909341443,14944.8172169847,11234.7539085242,14968.0748156131,12693.0350537883,15024.2826601233
"947",13277.5465302049,15264.1838660667,15582.4171124531,14067.1017351269,15194.4927883816,13961.2252420458,15072.3811956126,14065.7839441015,15095.8666503697,14273.4614368559,14580.446029475,14058.4134514325,15180.3817579361,14013.3768390368,15096.8801343829,14126.783533298,15109.8817400879,14401.2976124196,14591.0712819961
"948",12591.7909258866,15005.4699914768,15398.1800043303,13397.1653210523,14982.0988173938,13319.0130689787,14850.5115606179,13491.8030671496,14872.8031702015,13800.3840492525,14912.3522708,13393.4303763012,14967.9085383942,13388.1550993026,14877.4025262522,13577.6343668322,14888.1478507971,13986.4753072627,14931.2859961693
"949",13026.8546162015,15090.7977588216,15391.2133781955,13819.6015692557,14984.5741552752,13719.464947638,14859.3526763155,13837.6285517321,14887.215128344,14064.4892078958,14934.455158367,13811.9286582294,14971.5960632116,13774.9913499843,14885.6192533653,13903.3758831814,14901.9107507114,14202.9139685258,14956.6183293024
"950",13767.6584133125,15144.7473372162,15435.7399965473,14528.9812531924,15052.3151440191,14387.9054752768,14930.8166853932,14400.8587061886,14960.957973706,14469.5323064126,15007.3492331097,14513.8920736254,15037.2323230141,14417.0268398159,14954.0946438289,14427.7392152997,14974.1890667675,14515.4698346553,15028.1966414539
"951",11767.5743874439,15029.389287957,15376.9343283952,12609.164820894,14970.3345843746,12581.3410773465,14853.1933217423,12883.0828667977,14880.585086465,13387.1952755548,14922.5277267678,12614.4857548898,14959.6177574044,12682.5869494153,14881.3697740034,13016.5775429686,14896.5582362826,13688.4917088415,14301.9981721083
"952",13131.0627561726,15123.6610089844,15413.0774535015,13919.6085789523,15020.6433591009,13816.4360665228,14900.4439345601,13925.4187019695,14929.5878811021,14137.146585938,14975.515248276,13911.3651631076,15007.4340826145,13869.6484189562,14925.5864111645,13987.5454291542,14943.7822252185,14266.0951512764,14996.6579357947
"953",13301.9287820272,15184.7973868787,15460.1748734252,14085.1972490182,15079.4764827726,13974.6495365628,14966.4428182501,14065.4196551718,15000.2193037743,14251.2910013702,15048.4473123259,14075.5989853636,15066.4873178523,14023.1595669357,14990.7325036284,14120.9254228701,15013.9580793731,14365.8779003834,15070.0496134676
"954",12987.6361755752,15032.7213021497,15406.5456738322,13782.8341322419,14969.9850877727,13679.654132943,14825.4056420234,13792.5844657611,14843.3905502332,14012.5687734555,14885.1038918422,13774.6982528649,14955.0315187172,13734.1141388415,14853.0684636352,13856.817429046,14858.9056988365,14147.3817118994,14905.7556889058
